HGNC,BaseMean,log2FC,StdErr,Wald-Stats,P-value,P-adj
IFI6,91.1087761630734,1.12828703605585,0.224912930793182,5.01655032494938,5.26075011882763E-07,3.08380161727467E-05
ZBTB21,119.795923789526,-1.02105789112759,0.203657432412891,-5.01360485119694,5.34196358657465E-07,3.11791072956066E-05
SLC39A3,2135.6072339208,0.520079913019667,0.103822371390595,5.00932415676628,5.46215068948933E-07,3.17437693074571E-05
ZMIZ1,986.57994442009,-0.53095482895285,0.10602544114417,-5.00780589284109,5.50540134265878E-07,3.18583929833088E-05
SERPINB3,288.734586087032,0.832844613030219,0.166529492448412,5.0011838791151,5.69793350388514E-07,3.28322202451526E-05
FRS2,162.831509232109,-0.965936102125762,0.193282916833797,-4.99752444731764,5.80709785447758E-07,3.33194542574072E-05
GOLPH3,923.956424259261,-0.554360510618204,0.111392000123801,-4.97666358447724,6.46896082418663E-07,3.6960421316587E-05
LARP4B,430.300389169711,-0.668345179024162,0.134494807238866,-4.96930099194955,6.71946950995636E-07,3.79412456812382E-05
HTR7,203.336606893487,-0.763729317156136,0.153694141851614,-4.96915046959621,6.72468721918409E-07,3.79412456812382E-05
KLF7,315.977393655813,-0.886450339686735,0.178354103355376,-4.97017070541099,6.68939805546133E-07,3.79412456812382E-05
CAMSAP2,614.513122210148,-0.618882439385548,0.124637938327004,-4.96544188465176,6.85448174075778E-07,3.8513085996515E-05
CHD7,1105.89614229631,-0.652085217107554,0.131679485005115,-4.95206384716818,7.34305018622599E-07,4.10877035420191E-05
CDKN2AIP,199.950289809085,-0.889985371451335,0.179794164599935,-4.95002367530485,7.42044542501249E-07,4.13498977366642E-05
CCNT2,180.495962671866,-0.796413027643392,0.160926515798346,-4.94892357354809,7.46250401245701E-07,4.14138388658526E-05
NORAD,2724.80143657391,-0.53020323416595,0.107168867656689,-4.94736247344177,7.52258165461033E-07,4.15768482388076E-05
UVRAG,198.963540854223,-0.812162694696695,0.164209254491552,-4.94590087027328,7.57925238353599E-07,4.17197790753906E-05
GTF3C4,159.403716435817,-0.898545815102942,0.182108201603216,-4.93413150639271,8.05081847917134E-07,4.413608624553E-05
FKBP2,810.41607466809,0.580985380156283,0.117856313056129,4.92960763060346,8.23949321692621E-07,4.49882974396765E-05
TRMT2A,791.409022375789,0.563521610673366,0.114356649562154,4.92775551601907,8.31796072324189E-07,4.523433982065E-05
NRIP1,48.7061336227486,-1.16094997747575,0.23575464015438,-4.92439926830504,8.46199043064002E-07,4.58335249685186E-05
NFE2L2,740.143347977858,-0.654068011156353,0.13286712683744,-4.92272262315561,8.53483847514028E-07,4.60439234230576E-05
MDM2,1558.66042393929,-0.657233330770747,0.133575438242758,-4.92031573631298,8.64047123310024E-07,4.64288178442105E-05
TOB1,82.0181937625863,-1.00265406382061,0.203928639136725,-4.91669079961044,8.80194079023609E-07,4.69110677201541E-05
ICK,815.597606041359,-0.607965529382723,0.123650494911534,-4.91680627576696,8.7967524958301E-07,4.69110677201541E-05
CNOT4,179.379328680439,-1.00933514770524,0.205317372187497,-4.91597538460366,8.83414981806314E-07,4.69110677201541E-05
CLCN7,817.289787641209,0.615185658295655,0.125255300327287,4.91145409965249,9.0403451561874E-07,4.78184819374741E-05
ZBTB34,78.019427138745,-1.07137792397148,0.218229725020279,-4.90940417888499,9.1353523223047E-07,4.813299836433E-05
NKRF,366.01462736613,-0.712079227061783,0.145445812695831,-4.89583862101926,9.78873742276128E-07,5.13756951324072E-05
RIC1,209.31371446275,-0.749783955322164,0.153181591247894,-4.8947393039467,9.84361295582025E-07,5.14642328319544E-05
FAM126A,3972.6594688987,-0.461582447918643,0.094374686113988,-4.8909561125441,1.00347339243057E-06,5.22616661803935E-05
RABL6,4314.24787527021,0.465041263688135,0.095103526445277,4.88984248082244,1.00916700101573E-06,5.23568213055708E-05
TMCC3,149.705128189067,-0.926181670269535,0.189486503646393,-4.887850334702,1.01942980302691E-06,5.24870682995716E-05
ZDHHC12,1455.58414955814,0.544335179202822,0.111357982565668,4.88815589741691,1.01784915986646E-06,5.24870682995716E-05
TET3,522.590587510351,-0.67138133305699,0.137380893446688,-4.88700660050321,1.02380662816347E-06,5.25127483028848E-05
SIRT1,325.010460880895,-0.8646815633419,0.177003524676297,-4.8851092932936,1.03371497115562E-06,5.28208846204462E-05
HIPK3,251.179593814224,-0.75497343878915,0.154695127950874,-4.88039570986944,1.05873190089415E-06,5.3895822067698E-05
MAP3K1,114.459374982727,-1.07499036740765,0.220344476740292,-4.87868079704434,1.06797740569022E-06,5.39607539195943E-05
PPP1R16A,651.703208535628,0.529952790121034,0.108613079077905,4.87927231803191,1.06477963055092E-06,5.39607539195943E-05
KAT6A,332.213755900253,-0.855821946939542,0.175577465570757,-4.87432680587732,1.0918012149651E-06,5.49594061406781E-05
ELOF1,2299.68887865013,0.488402436555413,0.100233302179782,4.87265635207147,1.10107653483186E-06,5.50172596242E-05
FAM83D,1150.15406187232,-0.640294089178291,0.131399187437141,-4.87289230372598,1.09976181171747E-06,5.50172596242E-05
MCM5,2663.36764016426,0.565250701145238,0.116030014084313,4.87159038638486,1.10703497276903E-06,5.51116197289169E-05
LOXL1,255.029899520776,0.700036084045701,0.143855736344686,4.86623684138933,1.13743201742424E-06,5.61340037642408E-05
YIF1B,1852.63784662681,0.558894409062208,0.114878968437223,4.86507161985549,1.14415368428702E-06,5.61340037642408E-05
ZBED4,140.484169208257,-0.90522574644784,0.186059280675449,-4.86525446707958,1.14309639410661E-06,5.61340037642408E-05
YTHDF3,738.626154972734,-0.679628360266294,0.139666537158419,-4.8660786906703,1.13834208788258E-06,5.61340037642408E-05
TMEM258,1832.91189402346,0.462890958079202,0.095186683810662,4.86298019374171,1.15631421486085E-06,5.63224848324847E-05
P2RX4,858.936639937499,0.510200468275751,0.104910117031308,4.86321512846558,1.15494201903063E-06,5.63224848324847E-05
KIF5B,1227.70736723981,-0.568564916759849,0.117356217697478,-4.84477881031833,1.26752808316032E-06,6.15182715916626E-05
ZNF316,1380.67024027906,0.508270520523428,0.104991398851039,4.84106818354289,1.2914304836548E-06,6.24545006398916E-05
CHCHD6,511.72777722048,0.572766114384107,0.118354876215411,4.83939599870518,1.30234320852704E-06,6.27581116963154E-05
ACADS,498.112891009498,0.592877062338974,0.122528503788217,4.83868686884259,1.30699774379129E-06,6.27590654208436E-05
CNOT2,328.204669772795,-0.663658279456669,0.137273967662323,-4.8345530529808,1.33445113616714E-06,6.3850893409326E-05
SOCS4,195.184755048387,-0.750477664495514,0.155276228293317,-4.83317809006709,1.34370479982539E-06,6.40672770930831E-05
BAG5,300.78349290869,-0.772703063080377,0.159956466936641,-4.83070849137001,1.36048068700715E-06,6.46395402903995E-05
GPR137,1139.31591024513,0.516661644168017,0.107066848365739,4.82559869889052,1.39583317251872E-06,6.60873321296365E-05
NAA15,378.113385645505,-0.611412734325483,0.126761330586093,-4.82333793356821,1.41175482662421E-06,6.66082651822943E-05
OTUD6B,625.15528360729,-0.58944395941013,0.122243081596731,-4.8219003620561,1.42196973889017E-06,6.68572647024713E-05
RENBP,834.975188855884,0.659986105305906,0.136954541890342,4.81901582960536,1.44268108377931E-06,6.75963479427531E-05
ARID4B,158.346951433076,-0.95047935121553,0.197266077500195,-4.81826051017104,1.44815212144655E-06,6.76187168155439E-05
SMAD4,464.678921812976,-0.673940388473764,0.139927096317554,-4.81636799597631,1.46194800727945E-06,6.80283091634744E-05
HIST1H2AC,220.253060782508,-0.75798213062614,0.15740716903774,-4.81542318091245,1.46888264491681E-06,6.81154376035742E-05
AKIRIN2,268.409433949067,-0.817586306417589,0.169808855075387,-4.81474482620249,1.47388104407704E-06,6.81154376035742E-05
RABAC1,1305.3985444531,0.561008764380238,0.116636819273205,4.80987708577815,1.51023134796935E-06,6.95579683090239E-05
HCAR1,342.532839723865,-0.675773226543529,0.140622255957425,-4.80559227230807,1.54294056061526E-06,7.08235868857329E-05
TMEM132A,6666.68481063039,0.510185165448622,0.106222116368921,4.80300320581727,1.56303381934776E-06,7.15035167155001E-05
PPP2R5B,478.550845642794,0.576799614761751,0.120145397751887,4.80084652058752,1.579963269392E-06,7.20346216526502E-05
ZNF607,144.552071841479,-0.843038554823965,0.176631743877649,-4.77285982868364,1.81628205984717E-06,8.22551015799015E-05
PCBP1,7077.62521859872,-0.39481198644535,0.082710214117141,-4.77343688031305,1.81108328306825E-06,8.22551015799015E-05
ETFB,2293.61274548026,0.496213810438041,0.103991331561893,4.77168436046718,1.82691648651119E-06,8.24609204794936E-05
HDAC11,375.964079798816,0.631476254124562,0.132361084226395,4.77086039159715,1.83440654981299E-06,8.25239172459059E-05
TP53I13,1118.05446418443,0.578090343506948,0.121231414254595,4.76848634540313,1.85615251096621E-06,8.31525327083843E-05
AMOTL2,2899.49293764178,-0.585450988356453,0.122787605503689,-4.76799743715879,1.86066150289051E-06,8.31525327083843E-05
FBXO45,256.529310016228,-0.665176187489502,0.139554364716336,-4.76643055085783,1.87518324813179E-06,8.35258432991861E-05
BAMBI,489.090481660241,-1.10787998403529,0.232602852213583,-4.76296818156812,1.9076593061327E-06,8.46938185716161E-05
TNFAIP8,107.503355379468,-0.904934610104065,0.190171646006868,-4.75851489486178,1.95022503827089E-06,8.63006445857063E-05
EXOC8,100.141436591107,-1.03786547844948,0.218171841536367,-4.75710096747973,1.96392953575476E-06,8.66240060053915E-05
CLGN,134.024878163222,0.8750474597003,0.184017761217984,4.75523370085856,1.98216984890313E-06,8.71338414533948E-05
JADE2,1864.23056371905,-0.484457163443745,0.101892222340689,-4.75460395616755,1.98835809830138E-06,8.71338414533948E-05
INAFM1,144.965417578768,0.826820256190028,0.173929115560318,4.75377715528766,1.99651092346944E-06,8.72088852087085E-05
TMED3,6628.88145613211,0.476582219513225,0.100282767917382,4.75238397793188,2.01032130399173E-06,8.75297774191385E-05
MIB2,647.399965510625,0.590429864711783,0.124279345106762,4.75082858060263,2.02584816192067E-06,8.79231088479739E-05
REST,310.588471768723,-0.800624876244569,0.168646914244836,-4.74734376154815,2.06105486535554E-06,8.91653160759725E-05
CAB39,1077.10056279632,-0.499320793188171,0.105204329639221,-4.74620003663825,2.07273733092686E-06,8.93851471276451E-05
TBL3,1175.62403509651,0.597888536559451,0.126079995398202,4.74213640848511,2.11476146817063E-06,9.09078890174556E-05
CDCA8,870.509408997127,-0.541969393591572,0.114380383108192,-4.73830720674301,2.1551092850451E-06,9.20983754922985E-05
HAS1,125.206504634388,0.868316441069389,0.183258019301225,4.73821797474587,2.15605826977761E-06,9.20983754922985E-05
ZNF148,76.9400735199706,-0.979773058859497,0.206914351472366,-4.7351624084439,2.18879754725475E-06,9.32028540483538E-05
CUEDC2,993.390888062713,0.491938121620222,0.10394581500904,4.73263999688143,2.21618349418507E-06,9.34870426628039E-05
SLC1A4,681.79642437863,0.705111149916703,0.148969260141235,4.73326610636451,2.20935525229586E-06,9.34870426628039E-05
SON,4566.45170955979,-0.465468344760532,0.098346091040989,-4.73296233570212,2.2126655956309E-06,9.34870426628039E-05
SERPINB4,334.621185157068,0.731570190300275,0.154969719064333,4.72072992528672,2.34999797544723E-06,9.85180265805911E-05
BRK1,6083.42242330467,0.413000919685841,0.087478429567513,4.72117437095848,2.34486801815862E-06,9.85180265805911E-05
RSRC2,1045.65987904745,-0.594192371897313,0.125926508944059,-4.71856463646805,2.37514505804224E-06,9.92649358979935E-05
KLF11,235.309597872561,-0.796981110601825,0.169091457809699,-4.71331385349327,2.43720367217683E-06,0.000101545153615
SCAF4,583.607782514866,-0.727930496408033,0.154518521557299,-4.71095949580452,2.46553238928507E-06,0.000102410349949
ARF6,488.446761388491,-0.777433781227495,0.165134236699719,-4.70788975541871,2.50294397226556E-06,0.000103646374093
PKIG,1748.58822132793,0.464265934703632,0.098681884999018,4.70467233888217,2.54273997206544E-06,0.000104973298664
ANKRD1,261.346509151265,-0.820451003712044,0.174563655550154,-4.7000104410412,2.60148189588392E-06,0.000106891751674
BAD,918.844020955592,0.523557919357778,0.111401977802337,4.69971835048333,2.60520540009062E-06,0.000106891751674
TEX264,1453.8371779051,0.532595604479911,0.113339515657807,4.69911664425949,2.6128919432862E-06,0.000106891751674
SCAF8,322.063486468991,-0.715433854922379,0.152270782801886,-4.69843158193521,2.62166982463282E-06,0.000106927804504
TRIR,6205.58945136022,0.46288146510462,0.098571209918727,4.69590933789155,2.65423256244253E-06,0.000107930820204
FUBP1,1306.73868670756,-0.52496967095359,0.111932566275195,-4.6900530240941,2.73134259739487E-06,0.000110733862609
YAF2,190.279626202511,-0.726839500141898,0.154999426067317,-4.68930446120637,2.74135251418393E-06,0.000110807923566
TEDC2,519.824563435764,0.59636406146579,0.127290193810039,4.685074659842,2.7985790030099E-06,0.000112784399642
ZNF131,228.067303986741,-0.701837665435477,0.149902402602603,-4.68196408630006,2.84139269314023E-06,0.000114170025097
SF3A2,1771.72125101157,0.510978099019679,0.10917993200902,4.68014670477595,2.86669711145242E-06,0.000114507214119
,161.374921338527,-0.749625290087712,0.16016373109057,-4.68036855150316,2.86359666858487E-06,0.000114507214119
ASB7,141.000090534912,-0.930986507996688,0.199025624786022,-4.6777218209847,2.90079703041889E-06,0.000115189714337
CNOT6,278.629565972771,-0.722993308006381,0.154551106194003,-4.67802092014037,2.89657000359615E-06,0.000115189714337
PIKFYVE,248.734121489945,-0.735296699533161,0.157244989388423,-4.67612165190743,2.92351218410071E-06,0.000115476679892
NCOA6,1264.81990579301,-0.586714672974684,0.12547331199908,-4.67601168429337,2.9250794773704E-06,0.000115476679892
SLC38A7,999.58907432948,0.525483941069218,0.112450992782336,4.67300401772676,2.9682595795285E-06,0.000116840706298
ZBED5,69.9480272129,-1.03468313426788,0.221562853216446,-4.6699305377562,3.01301598609616E-06,0.000118258694109
LRRC45,885.893292466515,0.528052251185369,0.113161600626842,4.66635544442903,3.06589159041912E-06,0.000119986237069
RUSC1,1930.70360145788,0.489855218656607,0.105005812848695,4.66502953853087,3.08572709389144E-06,0.000120414497344
ASPSCR1,846.293487987761,0.524296840622992,0.112539536631515,4.65877909502756,3.1809032498552E-06,0.00012377187042
B3GAT3,953.081590828123,0.538462884077531,0.115681521412251,4.6547009194202,3.24451317574548E-06,0.000125525579751
PPP4R3B,781.589139322625,-0.533913515931676,0.114690759261179,-4.65524441002108,3.23596608177403E-06,0.000125525579751
ARFGEF2,1649.27291504192,-0.457325389241514,0.098264234374549,-4.65403706803788,3.25498247656761E-06,0.000125571845342
RHOU,1176.01345045709,-0.715974643711172,0.153934707216391,-4.65115799197059,3.30076323497906E-06,0.000126976235696
IVNS1ABP,696.492905272157,-0.627766230716889,0.135079575654998,-4.64738083217144,3.36176182678238E-06,0.000128956421803
KIF17,273.017137763346,0.714605470790684,0.153811589194001,4.64597937343563,3.38466823141867E-06,0.000129468340457
FOXJ3,122.721049040295,-0.947586011868925,0.204059161279252,-4.64368277282178,3.42252939630489E-06,0.000130547804381
SPATA2L,206.017788258713,0.771589929448197,0.166225483220839,4.64182695996798,3.45342020160444E-06,0.000131356075702
TOB2,124.744465203484,-0.85216066024024,0.183667853102734,-4.63968324257368,3.4894361051062E-06,0.000132354213723
USP10,660.697685474747,-0.520770329829234,0.11227675398723,-4.63827383082759,3.51331111707632E-06,0.000132887558202
TNFAIP8L1,328.696908241199,-0.660600683701848,0.142576314427369,-4.63331294791164,3.59859911792299E-06,0.000135734347231
FASTKD3,63.4550589703135,-0.960015159319011,0.20724479504856,-4.63227633337699,3.61666973364816E-06,0.000136037013509
G3BP2,1653.13868293311,-0.451378452803035,0.097502818469315,-4.62938876936249,3.66746659121962E-06,0.000137565554326
TMEM216,398.814961400077,0.57508947168322,0.124294097460832,4.62684458418827,3.71278907123683E-06,0.000138880875176
HIVEP1,106.944179972191,-0.904736002531818,0.195614044461853,-4.62510759399104,3.74403997278053E-06,0.00013966403656
TMEM179B,1357.91734993342,0.486079072728153,0.105149748110791,4.62273168943779,3.787194434048E-06,0.000139734059486
LRFN3,260.279677861841,0.721739988635715,0.156122373906813,4.6229119540964,3.78390357298223E-06,0.000139734059486
DLL3,444.622893485294,0.60597759630302,0.131041770645313,4.62430867134116,3.75849823375297E-06,0.000139734059486
LY6K,793.251424784388,0.615956026155005,0.133241350782664,4.62285936413027,3.7848633573502E-06,0.000139734059486
CLK1,113.520080197048,-0.889765522786587,0.192598644393139,-4.61979120149136,3.84126410409554E-06,0.000141343905526
ZUFSP,79.3533747890114,-0.953122001268146,0.206431094682832,-4.61714356905657,3.89058118397002E-06,0.000142770622797
RREB1,416.948204561111,-0.619443745557059,0.134178201000717,-4.61657512872562,3.90124829662926E-06,0.000142775143742
DHRS7B,758.813426997404,0.507092386751219,0.109878442521669,4.61503071133555,3.9303719207572E-06,0.00014345327811
THAP1,177.720671429974,-0.762691556075993,0.165429628287843,-4.61036855350318,4.01955729095036E-06,0.000146314046443
KLC3,511.848856091394,0.684106855807268,0.148431433635832,4.60890822819703,4.04788944033945E-06,0.00014695032416
GSK3B,664.502487944094,-0.514917075038751,0.111803060865576,-4.60557225403562,4.11333129306674E-06,0.000148926788875
QSER1,296.607194316743,-0.732126843445038,0.159039868094634,-4.60341706904206,4.15614739026558E-06,0.000150075711498
SETD2,891.976380128541,-0.557194265931992,0.121128566765223,-4.60002360146779,4.2244307530023E-06,0.000152135683049
MRPL28,2240.4021394539,0.546280154498275,0.118808162945439,4.59800186245744,4.26562182855534E-06,0.000153211631778
TECPR1,413.598679485667,0.623067041425446,0.135563556193711,4.59612493888201,4.30420669914828E-06,0.000154188526225
CREBBP,632.674813723772,-0.565519195722414,0.123117915637826,-4.59331359528527,4.36262713596476E-06,0.000155868955272
CACFD1,2151.6301531998,0.529311681101624,0.11536599438111,4.58810834112044,4.4728050878773E-06,0.000159384878145
TRIM25,915.044104125241,0.49837908277533,0.108668739752656,4.58622308411511,4.51336343835783E-06,0.000160408016585
FAM208B,646.785688494992,-0.533583095222465,0.116726816699923,-4.57121259970774,4.84910006591653E-06,0.000171889172755
